run_id,dataset_profile,stage_size_multiplier,scenario,num_stages,num_tiles,makespan_s,total_energy_J,compute_energy_J,transfer_energy_J,host_touch_energy_J,total_bytes_host_link,total_bytes_cxl_direct,total_bytes_host_touch,total_bytes_host_h2d_ingress,total_bytes_host_h2d_stage,total_bytes_host_d2h,total_bytes_moved,lb_compute_stage_max_s,lb_host_h2d_ingress_s,lb_host_h2d_stage_s,lb_host_d2h_s,lb_host_link_s,lb_host_touch_s,lb_cxl_direct_s,dominant_lb_component,pipeline_template,memory_ceiling_enabled,total_cpu_mem_time_component_s,total_cpu_mem_latency_bound_time_component_s,total_cpu_mem_peak_bound_time_component_s,total_pim_mem_time_component_s,total_compute_time_component_s,total_cpu_materialize_bytes,total_cpu_materialize_time_component_s,cpu_materialize_energy_J,cpu_baseline_engine,total_cpu_mem_service_time_component_s,total_cpu_mem_queue_delay_component_s,total_pim_mem_service_time_component_s,total_pim_mem_queue_delay_component_s,total_bytes_pim_retained,total_retain_fallback_bytes,total_retain_handoff_time_component_s,cxl_direct_stream_slots,cxl_active_direct_endpoints,cxl_effective_striping_factor,total_cxl_dma_issue_time_component_s,workload_family,workload_profile,workload_variant,baseline_id
run_066_PROFILE_TPCH_SF100_HIGH_INTERMEDIATE_ingressless_pim_flowcxl_direct_m1p0,PROFILE_TPCH_SF100_HIGH_INTERMEDIATE,1.0,pim_flowcxl_direct,3,676,22.694059604482508,6230.002370271987,6087.753223638989,142.24914663299882,0.0,20736000000,194400000000,0,0,0,20736000000,215136000000,21.58961538461911,0.0,0.0,4.3808351443037505,4.3808351443037505,0.0,3.4145277341827365,compute_stage_max,tpch_3op,True,0.0,0.0,0.0,811.7004298185294,78.0799999999996,0,0.0,0.0,vectorized_pipeline,0.0,0.0,265.3380000000044,546.3624298185338,0,0,0.0,4,3,1,0.0002704000000000049,tpch,PROFILE_TPCH_SF100_HIGH_INTERMEDIATE,ingressless,tpch|PROFILE_TPCH_SF100_HIGH_INTERMEDIATE|ingressless|m1p0
run_067_PROFILE_TPCH_SF100_HIGH_INTERMEDIATE_ingressless_cpu_only_m2p0,PROFILE_TPCH_SF100_HIGH_INTERMEDIATE,2.0,cpu_only,3,1352,3028.8286444423643,1499830.1483632096,1499830.1483632096,0.0,0.0,0,0,0,0,0,0,0,2972.461049999974,0.0,0.0,0.0,0.0,0.0,0.0,compute_stage_max,tpch_3op,True,99988.67655754634,99887.84187497705,100.83468256929038,0.0,334.719999999998,0,0.0,0.0,vectorized_pipeline,16172.064000000388,83816.61255754797,0.0,0.0,0,0,0.0,4,0,1,0.0,tpch,PROFILE_TPCH_SF100_HIGH_INTERMEDIATE,ingressless,tpch|PROFILE_TPCH_SF100_HIGH_INTERMEDIATE|ingressless|m2p0
run_068_PROFILE_TPCH_SF100_HIGH_INTERMEDIATE_ingressless_pim_host_bounce_m2p0,PROFILE_TPCH_SF100_HIGH_INTERMEDIATE,2.0,pim_host_bounce,3,1352,91.359520038836,15623.024534451508,12175.506447277983,3447.5180871735247,466.7222400000027,819072000000,0,388800000000,0,388800000000,430272000000,819072000000,43.17923076923806,0.0,58.22819921437047,90.81159314430563,90.81159314430563,15.557408000000091,0.0,host_link,tpch_3op,True,0.0,0.0,0.0,1623.4008596371416,156.15999999999525,0,0.0,0.0,vectorized_pipeline,0.0,0.0,530.6760000000269,1092.724859637024,0,0,0.0,4,0,1,0.0,tpch,PROFILE_TPCH_SF100_HIGH_INTERMEDIATE,ingressless,tpch|PROFILE_TPCH_SF100_HIGH_INTERMEDIATE|ingressless|m2p0
run_069_PROFILE_TPCH_SF100_HIGH_INTERMEDIATE_ingressless_pim_flowcxl_direct_m2p0,PROFILE_TPCH_SF100_HIGH_INTERMEDIATE,2.0,pim_flowcxl_direct,3,1352,44.18184810620868,12459.597712768751,12175.506447277983,284.0912654907671,0.0,41472000000,388800000000,0,0,0,41472000000,430272000000,43.17923076923806,0.0,0.0,8.761670288607588,8.761670288607588,0.0,6.803616232413461,compute_stage_max,tpch_3op,True,0.0,0.0,0.0,1623.4008596371477,156.15999999999525,0,0.0,0.0,vectorized_pipeline,0.0,0.0,530.6760000000264,1092.724859637028,0,0,0.0,4,3,1,0.0005408000000000114,tpch,PROFILE_TPCH_SF100_HIGH_INTERMEDIATE,ingressless,tpch|PROFILE_TPCH_SF100_HIGH_INTERMEDIATE|ingressless|m2p0
run_070_PROFILE_TPCH_SF100_HIGH_INTERMEDIATE_ingressless_cpu_only_m4p0,PROFILE_TPCH_SF100_HIGH_INTERMEDIATE,4.0,cpu_only,3,2704,5983.701167549688,2999660.296726535,2999660.296726535,0.0,0.0,0,0,0,0,0,0,0,5944.922100000162,0.0,0.0,0.0,0.0,0.0,0.0,compute_stage_max,tpch_3op,True,199977.3531151088,199775.68374996202,201.66936513858533,0.0,669.439999999951,0,0.0,0.0,vectorized_pipeline,32344.12799999757,167633.22511509724,0.0,0.0,0,0,0.0,4,0,1,0.0,tpch,PROFILE_TPCH_SF100_HIGH_INTERMEDIATE,ingressless,tpch|PROFILE_TPCH_SF100_HIGH_INTERMEDIATE|ingressless|m4p0
run_071_PROFILE_TPCH_SF100_HIGH_INTERMEDIATE_ingressless_pim_host_bounce_m4p0,PROFILE_TPCH_SF100_HIGH_INTERMEDIATE,4.0,pim_host_bounce,3,2704,182.17111318313118,31246.049068902044,24351.012894555086,6895.03617434696,933.4444800000707,1638144000000,0,777600000000,0,777600000000,860544000000,1638144000000,86.3584615384731,0.0,116.45639842874343,181.623186288601,181.623186288601,31.114816000002357,0.0,host_link,tpch_3op,True,0.0,0.0,0.0,3246.801719273949,312.3199999999763,0,0.0,0.0,vectorized_pipeline,0.0,0.0,1061.351999999995,2185.449719274269,0,0,0.0,4,0,1,0.0,tpch,PROFILE_TPCH_SF100_HIGH_INTERMEDIATE,ingressless,tpch|PROFILE_TPCH_SF100_HIGH_INTERMEDIATE|ingressless|m4p0
run_072_PROFILE_TPCH_SF100_HIGH_INTERMEDIATE_ingressless_pim_flowcxl_direct_m4p0,PROFILE_TPCH_SF100_HIGH_INTERMEDIATE,4.0,pim_flowcxl_direct,3,2704,87.15742434021597,24918.788397761356,24351.012894555086,567.7755032062694,0.0,82944000000,777600000000,0,0,0,82944000000,860544000000,86.3584615384731,0.0,0.0,17.523340577214388,17.523340577214388,0.0,13.581793228873853,compute_stage_max,tpch_3op,True,0.0,0.0,0.0,3246.8017192739417,312.3199999999757,0,0.0,0.0,vectorized_pipeline,0.0,0.0,1061.3520000000033,2185.449719274269,0,0,0.0,4,3,1,0.0010815999999999675,tpch,PROFILE_TPCH_SF100_HIGH_INTERMEDIATE,ingressless,tpch|PROFILE_TPCH_SF100_HIGH_INTERMEDIATE|ingressless|m4p0
run_073_PROFILE_DV_ILLUMINA_WGS_30X_ingressless_cpu_only_m0p5,PROFILE_DV_ILLUMINA_WGS_30X,0.5,cpu_only,3,1698,12086.046220284017,8830079.999999976,8830079.999999976,0.0,0.0,0,0,0,0,0,0,0,11753.204399999908,0.0,0.0,0.0,0.0,0.0,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,588671.9999999952,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WGS_30X,ingressless,deepvariant|PROFILE_DV_ILLUMINA_WGS_30X|ingressless|m0p5
run_074_PROFILE_DV_ILLUMINA_WGS_30X_ingressless_pim_host_bounce_m0p5,PROFILE_DV_ILLUMINA_WGS_30X,0.5,pim_host_bounce,3,1698,6070.165160413075,2788474.494017661,2784639.312000024,3835.182017636956,546.9418799999899,911437200000,0,455700000000,0,455700000000,455737200000,911437200000,5876.602199999954,0.0,68.23401467425067,96.17799220759763,96.17799220759763,18.231395999999663,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,340144.49280000787,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WGS_30X,ingressless,deepvariant|PROFILE_DV_ILLUMINA_WGS_30X|ingressless|m0p5
run_075_PROFILE_DV_ILLUMINA_WGS_30X_ingressless_pim_flowcxl_direct_m0p5,PROFILE_DV_ILLUMINA_WGS_30X,0.5,pim_flowcxl_direct,3,1698,6070.0113046004035,2784767.671609069,2784639.312000024,128.3596090448569,0.0,37200000,455700000000,0,0,0,37200000,455737200000,5876.602199999954,0.0,0.0,0.023299901265823323,0.023299901265823323,0.0,7.993350688721278,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,340144.49280000787,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,2,1,0.0003396000000000066,deepvariant,PROFILE_DV_ILLUMINA_WGS_30X,ingressless,deepvariant|PROFILE_DV_ILLUMINA_WGS_30X|ingressless|m0p5
run_076_PROFILE_DV_ILLUMINA_WGS_30X_ingressless_cpu_only_m1p0,PROFILE_DV_ILLUMINA_WGS_30X,1.0,cpu_only,3,3396,23825.40703433086,17660160.000000954,17660160.000000954,0.0,0.0,0,0,0,0,0,0,0,23506.40880000163,0.0,0.0,0.0,0.0,0.0,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,1177344.0000001877,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WGS_30X,ingressless,deepvariant|PROFILE_DV_ILLUMINA_WGS_30X|ingressless|m1p0
run_077_PROFILE_DV_ILLUMINA_WGS_30X_ingressless_pim_host_bounce_m1p0,PROFILE_DV_ILLUMINA_WGS_30X,1.0,pim_host_bounce,3,3396,11939.958823847042,5576948.988035418,5569278.624000144,7670.364035274033,1093.8837599999954,1822874400000,0,911400000000,0,911400000000,911474400000,1822874400000,11753.204400000815,0.0,136.46802934850504,192.35598441519682,192.35598441519682,36.462791999999844,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,680288.985600044,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WGS_30X,ingressless,deepvariant|PROFILE_DV_ILLUMINA_WGS_30X|ingressless|m1p0
run_078_PROFILE_DV_ILLUMINA_WGS_30X_ingressless_pim_flowcxl_direct_m1p0,PROFILE_DV_ILLUMINA_WGS_30X,1.0,pim_flowcxl_direct,3,3396,11939.702033722246,5569530.636341362,5569278.624000144,252.01234121763784,0.0,74400000,911400000000,0,0,0,74400000,911474400000,11753.204400000815,0.0,0.0,0.04659980253164316,0.04659980253164316,0.0,15.69252157293781,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,680288.985600044,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,2,1,0.0006792000000000148,deepvariant,PROFILE_DV_ILLUMINA_WGS_30X,ingressless,deepvariant|PROFILE_DV_ILLUMINA_WGS_30X|ingressless|m1p0
run_079_PROFILE_DV_ILLUMINA_WGS_30X_ingressless_cpu_only_m2p0,PROFILE_DV_ILLUMINA_WGS_30X,2.0,cpu_only,3,6791,47311.09418154301,35320319.9999994,35320319.9999994,0.0,0.0,0,0,0,0,0,0,0,47012.81760000078,0.0,0.0,0.0,0.0,0.0,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,2354688.0000001295,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WGS_30X,ingressless,deepvariant|PROFILE_DV_ILLUMINA_WGS_30X|ingressless|m2p0
run_080_PROFILE_DV_ILLUMINA_WGS_30X_ingressless_pim_host_bounce_m2p0,PROFILE_DV_ILLUMINA_WGS_30X,2.0,pim_host_bounce,3,6791,23682.97622586573,11153897.975464605,11138557.248000057,15340.727464547464,2187.767459999667,3645748800000,0,1822800000000,0,1822800000000,1822948800000,3645748800000,23506.40880000039,0.0,272.93604959702344,384.71195063036635,384.71195063036635,72.9255819999889,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,1360577.9711997444,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WGS_30X,ingressless,deepvariant|PROFILE_DV_ILLUMINA_WGS_30X|ingressless|m2p0
run_081_PROFILE_DV_ILLUMINA_WGS_30X_ingressless_pim_flowcxl_direct_m2p0,PROFILE_DV_ILLUMINA_WGS_30X,2.0,pim_flowcxl_direct,3,6791,23682.564974148438,11139041.628331145,11138557.248000057,484.38033108845235,0.0,148800000,1822800000000,0,0,0,148800000,1822948800000,23506.40880000039,0.0,0.0,0.09319050506329939,0.09319050506329939,0.0,30.157282561699148,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,1360577.9711997444,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,2,1,0.0013581999999998243,deepvariant,PROFILE_DV_ILLUMINA_WGS_30X,ingressless,deepvariant|PROFILE_DV_ILLUMINA_WGS_30X|ingressless|m2p0
run_082_PROFILE_DV_ILLUMINA_WGS_30X_ingressless_cpu_only_m4p0,PROFILE_DV_ILLUMINA_WGS_30X,4.0,cpu_only,3,13581,94282.39329958832,70640640.00000171,70640640.00000171,0.0,0.0,0,0,0,0,0,0,0,94025.6352000038,0.0,0.0,0.0,0.0,0.0,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,4709375.999997925,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WGS_30X,ingressless,deepvariant|PROFILE_DV_ILLUMINA_WGS_30X|ingressless|m4p0
run_083_PROFILE_DV_ILLUMINA_WGS_30X_ingressless_pim_host_bounce_m4p0,PROFILE_DV_ILLUMINA_WGS_30X,4.0,pim_host_bounce,3,13581,47168.967391646656,22307795.950321812,22277114.495998718,30681.454323095488,4375.534860000529,7291497600000,0,3645600000000,0,3645600000000,3645897600000,7291497600000,47012.8176000019,0.0,545.8720900939212,769.4238830608267,769.4238830608267,145.85116200001764,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,2721155.9423992867,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WGS_30X,ingressless,deepvariant|PROFILE_DV_ILLUMINA_WGS_30X|ingressless|m4p0
run_084_PROFILE_DV_ILLUMINA_WGS_30X_ingressless_pim_flowcxl_direct_m4p0,PROFILE_DV_ILLUMINA_WGS_30X,4.0,pim_flowcxl_direct,3,13581,47168.24723934352,22278101.477790542,22277114.495998718,986.9817918242339,0.0,297600000,3645600000000,0,0,0,297600000,3645897600000,47012.8176000019,0.0,0.0,0.18637191012658194,0.18637191012658194,0.0,61.453397101356394,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,2721155.9423992867,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,2,1,0.0027161999999999486,deepvariant,PROFILE_DV_ILLUMINA_WGS_30X,ingressless,deepvariant|PROFILE_DV_ILLUMINA_WGS_30X|ingressless|m4p0
run_085_PROFILE_DV_ILLUMINA_WES_100X_ingressless_cpu_only_m0p5,PROFILE_DV_ILLUMINA_WES_100X,0.5,cpu_only,3,92,254.94288271574598,133906.60799999983,133906.60799999983,0.0,0.0,0,0,0,0,0,0,0,226.99439999999956,0.0,0.0,0.0,0.0,0.0,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,8927.107199999997,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WES_100X,ingressless,deepvariant|PROFILE_DV_ILLUMINA_WES_100X|ingressless|m0p5
run_086_PROFILE_DV_ILLUMINA_WES_100X_ingressless_pim_host_bounce_m0p5,PROFILE_DV_ILLUMINA_WES_100X,0.5,pim_host_bounce,3,92,172.4834612432557,50858.08480552067,50651.892000000036,206.1928055206395,29.40549060000003,49001950998,0,24499975500,0,24499975500,24501975498,49001950998,151.32960000000006,0.0,3.668498202994013,5.17086754303796,5.17086754303796,0.9801830200000009,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,6033.988799999958,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WES_100X,ingressless,deepvariant|PROFILE_DV_ILLUMINA_WES_100X|ingressless|m0p5
run_087_PROFILE_DV_ILLUMINA_WES_100X_ingressless_pim_flowcxl_direct_m0p5,PROFILE_DV_ILLUMINA_WES_100X,0.5,pim_flowcxl_direct,3,92,171.00297042683113,50659.08706043416,50651.892000000036,7.1950604341265905,0.0,1999998,24499975500,0,0,0,1999998,24501975498,151.32960000000006,0.0,0.0,0.001259140506329114,0.001259140506329114,0.0,0.44811735150000054,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,6033.988799999958,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,2,1,1.840000000000001e-05,deepvariant,PROFILE_DV_ILLUMINA_WES_100X,ingressless,deepvariant|PROFILE_DV_ILLUMINA_WES_100X|ingressless|m0p5
run_088_PROFILE_DV_ILLUMINA_WES_100X_ingressless_cpu_only_m1p0,PROFILE_DV_ILLUMINA_WES_100X,1.0,cpu_only,3,183,494.4941457111972,267813.2159999997,267813.2159999997,0.0,0.0,0,0,0,0,0,0,0,453.9887999999992,0.0,0.0,0.0,0.0,0.0,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,17854.21439999997,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WES_100X,ingressless,deepvariant|PROFILE_DV_ILLUMINA_WES_100X|ingressless|m1p0
run_089_PROFILE_DV_ILLUMINA_WES_100X_ingressless_pim_host_bounce_m1p0,PROFILE_DV_ILLUMINA_WES_100X,1.0,pim_host_bounce,3,183,331.9152553558185,101716.16900504104,101303.78399999977,412.385005041279,58.81092119999982,98003901996,0,48999951000,0,48999951000,49003950996,98003901996,302.6591999999989,0.0,7.336987305988008,10.341716886075949,10.341716886075949,1.960364039999994,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,12067.977599999853,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WES_100X,ingressless,deepvariant|PROFILE_DV_ILLUMINA_WES_100X|ingressless|m1p0
run_090_PROFILE_DV_ILLUMINA_WES_100X_ingressless_pim_flowcxl_direct_m1p0,PROFILE_DV_ILLUMINA_WES_100X,1.0,pim_flowcxl_direct,3,183,330.6834213740079,101318.16990738909,101303.78399999977,14.38590738933013,0.0,3999996,48999951000,0,0,0,3999996,49003950996,302.6591999999989,0.0,0.0,0.002509181012658231,0.002509181012658231,0.0,0.8959827355673103,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,12067.977599999853,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,2,1,3.660000000000004e-05,deepvariant,PROFILE_DV_ILLUMINA_WES_100X,ingressless,deepvariant|PROFILE_DV_ILLUMINA_WES_100X|ingressless|m1p0
run_091_PROFILE_DV_ILLUMINA_WES_100X_ingressless_cpu_only_m2p0,PROFILE_DV_ILLUMINA_WES_100X,2.0,cpu_only,3,366,970.8099052154008,535626.4320000024,535626.4320000024,0.0,0.0,0,0,0,0,0,0,0,907.9776000000047,0.0,0.0,0.0,0.0,0.0,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,35708.4288000008,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WES_100X,ingressless,deepvariant|PROFILE_DV_ILLUMINA_WES_100X|ingressless|m2p0
run_092_PROFILE_DV_ILLUMINA_WES_100X_ingressless_pim_host_bounce_m2p0,PROFILE_DV_ILLUMINA_WES_100X,2.0,pim_host_bounce,3,366,648.9508476522615,203432.33801008205,202607.5679999995,824.7700100825571,117.62184239999957,196007803992,0,97999902000,0,97999902000,98007901992,196007803992,605.3183999999968,0.0,14.673974611975984,20.683433772151893,20.683433772151893,3.9207280799999857,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,24135.955200000422,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WES_100X,ingressless,deepvariant|PROFILE_DV_ILLUMINA_WES_100X|ingressless|m2p0
run_093_PROFILE_DV_ILLUMINA_WES_100X_ingressless_pim_flowcxl_direct_m2p0,PROFILE_DV_ILLUMINA_WES_100X,2.0,pim_flowcxl_direct,3,366,648.1811555122302,202636.33981477862,202607.5679999995,28.77181477912188,0.0,7999992,97999902000,0,0,0,7999992,98007901992,605.3183999999968,0.0,0.0,0.005018362025316459,0.005018362025316459,0.0,1.7919654711634718,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,24135.955200000422,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,2,1,7.32000000000001e-05,deepvariant,PROFILE_DV_ILLUMINA_WES_100X,ingressless,deepvariant|PROFILE_DV_ILLUMINA_WES_100X|ingressless|m2p0
run_094_PROFILE_DV_ILLUMINA_WES_100X_ingressless_cpu_only_m4p0,PROFILE_DV_ILLUMINA_WES_100X,4.0,cpu_only,3,731,1846.5788060792404,1071252.863999987,1071252.863999987,0.0,0.0,0,0,0,0,0,0,0,1815.9551999999742,0.0,0.0,0.0,0.0,0.0,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,71416.85759999904,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WES_100X,ingressless,deepvariant|PROFILE_DV_ILLUMINA_WES_100X|ingressless|m4p0
run_095_PROFILE_DV_ILLUMINA_WES_100X_ingressless_pim_host_bounce_m4p0,PROFILE_DV_ILLUMINA_WES_100X,4.0,pim_host_bounce,3,731,1233.5346632794253,406864.67541416636,405215.1360000012,1649.5394141651273,235.24362480000298,392015607984,0,195999804000,0,195999804000,196015803984,392015607984,1210.6368000000075,0.0,29.34794012395254,41.36684934430368,41.36684934430368,7.841454160000099,0.0,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,48271.91040000033,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,0,1,0.0,deepvariant,PROFILE_DV_ILLUMINA_WES_100X,ingressless,deepvariant|PROFILE_DV_ILLUMINA_WES_100X|ingressless|m4p0
run_096_PROFILE_DV_ILLUMINA_WES_100X_ingressless_pim_flowcxl_direct_m4p0,PROFILE_DV_ILLUMINA_WES_100X,4.0,pim_flowcxl_direct,3,731,1232.0954672057048,405272.79913878837,405215.1360000012,57.66313878716678,0.0,15999984,195999804000,0,0,0,15999984,196015803984,1210.6368000000075,0.0,0.0,0.010027624050633021,0.010027624050633021,0.0,3.5914116441346327,compute_stage_max,deepvariant_3stage,False,0.0,0.0,0.0,0.0,48271.91040000033,0,0.0,0.0,vectorized_pipeline,0.0,0.0,0.0,0.0,0,0,0.0,4,2,1,0.00014620000000000187,deepvariant,PROFILE_DV_ILLUMINA_WES_100X,ingressless,deepvariant|PROFILE_DV_ILLUMINA_WES_100X|ingressless|m4p0
run_097_PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE_retention_colocated_cpu_only_m0p5,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,0.5,cpu_only,3,72,120.12487042794187,44656.419341738205,44656.419341738205,0.0,0.0,0,0,0,0,0,0,0,88.62337575000006,0.0,0.0,0.0,0.0,0.0,0.0,compute_stage_max,tpch_3op,True,2977.0946227825584,2952.9796011428707,24.115021639688013,0.0,24.847999999999875,0,0.0,0.0,vectorized_pipeline,484.23696000000143,2492.8576627825446,0.0,0.0,0,0,0.0,4,0,1,0.0,tpch,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,retention_colocated,tpch|PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE|retention_colocated|m0p5
run_098_PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE_retention_colocated_pim_host_bounce_m0p5,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,0.5,pim_host_bounce,3,72,3.240560350605231,257.3513560471721,196.01227000578643,61.33908604138566,0.0,20107200000,0,0,19200000000,0,907200000,20107200000,0.37505328800066273,2.874906697005992,0.0,0.19204760506329085,2.874906697005992,0.0,0.0,host_link,tpch_3op,True,0.0,0.0,0.0,26.134969334104913,10.357333333333298,0,0.0,0.0,vectorized_pipeline,0.0,0.0,25.22774999999995,0.9072193341048789,11592000000,0,4.6149119999999834e-05,4,0,1,0.0,tpch,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,retention_colocated,tpch|PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE|retention_colocated|m0p5
run_099_PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE_retention_colocated_pim_flowcxl_direct_m0p5,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,0.5,pim_flowcxl_direct,3,72,3.240560350605231,257.3513560471721,196.01227000578643,61.33908604138566,0.0,20107200000,0,0,19200000000,0,907200000,20107200000,0.37505328800066273,2.874906697005992,0.0,0.19204760506329085,2.874906697005992,0.0,0.0,host_link,tpch_3op,True,0.0,0.0,0.0,26.134969334104913,10.357333333333298,0,0.0,0.0,vectorized_pipeline,0.0,0.0,25.22774999999995,0.9072193341048789,11592000000,0,4.6149119999999834e-05,4,0,1,0.0,tpch,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,retention_colocated,tpch|PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE|retention_colocated|m0p5
run_100_PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE_retention_colocated_cpu_only_m1p0,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,1.0,cpu_only,3,144,198.90120442794182,89312.83868347645,89312.83868347645,0.0,0.0,0,0,0,0,0,0,0,177.24675150000022,0.0,0.0,0.0,0.0,0.0,0.0,compute_stage_max,tpch_3op,True,5954.18924556505,5905.959202285679,48.23004327937626,0.0,49.69600000000052,0,0.0,0.0,vectorized_pipeline,968.4739199999943,4985.715325565152,0.0,0.0,0,0,0.0,4,0,1,0.0,tpch,PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE,retention_colocated,tpch|PROFILE_TPCH_SF100_MODERATE_INTERMEDIATE|retention_colocated|m1p0
